transliteration,translation
a-na ša-at-a-na lu-lu-ú <gap> ù na-zi qí-bi-ma um-ma a-na-na-ma šu-ma lu-lu-ú ù na-bi-{d}EN.LÍL iš-tù za-al-pá i-li-ku-nim ṣa-áb-ta-šu-nu-ma 0.66666 ma-na 2 GÍN KÙ.BABBAR ša-áš-qí-lá lá a-kà-ša-dam li-bi4 lá i-lá-mì-in šu-ma ša-ba-na-tum DAM ku-zi-zi-a a-na wa-ah-šu-ša-na ta-ta-lá-ak na-ru-uq ŠE-am 1 UDU ta-dí-na-ší-im iš-tù KÙ.BABBAR 0.66666 ma-na lu-lu i-ša-qú-lu ší-im UDU 3 GÍN li-dí-nu-ni-ku-nu-tí,"To Šāt-Anna, Lulu and Nazi from Anna-anna: If Lulu and Nabi-Illil have come from Zalpa, then seize them and make them pay 42 shekels of silver. I should not arrive here and get angry. If Šabanātum, Kuziziya's wife, wishes to leave for Wahšušana, and you have given her a sack of barley and a sheep, then after Lulu pays the silver, at least 40 shekels, they should give you 3 shekels, the price of a sheep."
<gap> mì-li-ik lu-qú-tim ša tám-kà-ri-im mì-il5-kà,... take a decision concerning the textiles belonging to the merchant.
ṭup-pu-ú ša ni-iš a-lim{ki} ku-nu-uk ba-ší,Tablets with oaths by the City.
a-na en-nu-um-a-šur qí-bi-ma um-ma a-mur-IŠTAR-ma a ma-lá té-er-tí-kà ša ta-áš-pu-ri-ni a-na-kam ma-ma-hi-ir a-dí ma-lá ú ší-ni-šu ú-pá-tí-šu-ma um-ma šu-ut-ma me-er-ú a-we-lim ma-da-tù-nu en-nu-um-a-šur le-tí-qá-ma KÙ.BABBAR-ku-nu le-qé-a-ma ú ṭup-pá-am ša ku-nu-ki-ku-nu a en-na-nim ša ki-ma <gap>-šu-ba-ì-lí ú a-na i-a-tim a-ṭá-hi-ma <gap>-kà-ni ma-lá lá a-ša-<gap> 0.33333 ma-na 3 GÍN KÙ.BABBAR ku-nu-ki-a šu-lu-um-ur-dí na-áš-a-kum 3 GÍN KÙ.BABBAR i li-bi a-lá-hi-im 2.5 ma-na ma-sí-am dam-qá-a a-bi a-ta be-lí a-ta šu-ma lá ku-a-tí a-bi4 ša-ni-am ú-lá i-šu et-qám-ma KÙ.BABBAR 1 ma-na bu-lá-tí-kà a-ni qá-at-kà li-iṣ-ba-at 10 ma-na URUDU a-na ha-nu a ší-a-ma-tim a-dí-in a-na-kam URUDU lá ak-šu-dam um-ma šu-ut-ma i du-ur-hu-mì-it lá-dí-in 10 ma-na URUDU ma-sí-am <gap>,"To Ennam-Aššur from Amur-Ištar: In accordance with your instructions that you sent me I have here once or twice informed Man-mahir, and he said: You are many sons of the man. Let Ennam-Aššur come, take your silver and then I shall transfer the tablet with your seals to Ennānum, the representative of ... ilī ... and to what is mine and ... 23 shekels of silver Šalim-wardī brings to you under my seal. 3 shekels of silver, owed by Ali-ahum; 2½ minas of washed copper: Damqaya. My dear father and lord, if it were not for you I would have no father. Travel here so you personally now may seize hold of every mina of silver of your assets. I gave 10 minas of copper to hanu for purchases. I did not obtain copper here. He said: ""I shall sell it in Durhumit. 10 minas of washed copper ..."""""
um-ma i-ku-pí-a dan-a-šùr ša-lim-wa-ar-du ù šu-nu-nu-ma a-na en-nam-a-šùr qí-bí-ma 50 (TÚG)(HI)ku-ta-ni 25 ma-na AN.NA 0.33333 ma-na 0.66666 GÍN KÙ.BABBAR 2 ANŠE ṣa-lá-mu mì-ma a-nim tù-šé-bi4-lam ŠÀ.BA 25 ku-ta-nu 13 ma-na.TA ta-ad-nu 25 ku-ta-nu 12 ma-na.TA ta-ad-nu 18 ma-na AN.NA 10 ma-na.TA 4 ma-na LÁ 15 GÍN 9 ma-na.TA ta-dí-in ší-tí AN.NA-ki-kà 3 ma-na 15 GÍN na-áš-ú-ni-kum 55 ma-na ší-im ANŠE.HI-kà 31 ma-na ší-im KÙ.BABBAR ša li-bi4 dan-a-šùr ŠU.NÍGIN URUDU-i-kà 20 GÚ 24.66666 ma-na URUDU ma-sí-um ŠÀ.BA 6 GÚ šu-nu-nu i pá-ni-tim ub-lá-kum 8 GÚ URUDU ma-sí-am ša-lim-wa-ar-dí ù šu-nu-nu ku-nu-ki-ni na-áš-ú-ni-kum 18 ma-na SIG5 ša-du-a-at URUDU-i-kà ù ANŠE.HI-kà ni-iš-qúl 1 GÚ-tum 1 ma-na.TA i-na ša-bu-ri-im im-ṭí 2.5 ma-na URUDU SIG5 i li-bi4 URUDU-i-kà ni-dí a-na ta-ší-a-at URUDU ša áb-ša-lim ù dan-a-šùr a-na áb-ša-lim ni-dí-in gám-ra-am ù ú-ku-ul-tám mì-ma ú-lá ni-dí-šu-nu-tí URUDU-a-kà <gap>,"From Ikūn-pīya, Dan-Aššur, Šalim-wardī and Šu-Nūnu to Ennam-Aššur: 50 -textiles, 25 minas of tin, 0⅓ mina 0⅔ shekel of silver, 2 black donkeys - all this you sent. Thereof 25 were sold at 13 minas each, 25 were sold at 12 minas each, 18 minas of tin at 10 minas each, 4 minas less 15 shekels at 9 minas each were sold; the rest of your tin, 3 minas 15 shekels, they bring to you. 55 minas was the price of your donkeys, 31 minas the price of the silver in Dan-Aššur's possession - the total of your copper: 15 talents 24⅔ minas of washed copper. Thereof Šu-Nūnu earlier brought you 6 talents; Šalim-wardī and Šu-Nūnu bring you 8 talents of washed copper under our seals. 18 minas good copper we paid as the transport tariff on your copper and your donkeys; 1 mina per talent was lost during the breaking up; 2½ minas of good copper we deposited out of your copper and gave to Ab-šalim for the carriage of Ab-šalim's and Dan-Aššur's copper. We did not give them anything for expenses and food. Your copper ... The rest of your copper ... I shall credit to you. The bead of gold you sent to the girl was broken and therefore she would not receive it. They bring it to you under our seals."
6.5 GÍN 22.5 ŠE KÙ.GI pá-ša-lúm SIG5 10 GÍN.TA a-na KÙ.BABBAR a-na šé-ep-IŠTAR ù lu-lu a-ha-ma 4 ANŠE ṣa-la-me ù ú-nu-sú-nu a-dí-šu-nu-tí IGI en-na-sú-in DUMU i-dí-a-bi-im IGI dan-a-šùr DUMU PUZUR4-a-šùr 5 na-ru-qá-tim a-ha-ma a-dí-šu-nu-tí,"6½ shekels 22½ grains of pašallu-gold at the rate 1:10 in silver, and further, 4 black donkeys and their harness I gave to Šēp-Ištar and Lullu."
um-ma i-ku-pì-a-ma a-na en-nam-a-šur qí-bi-ma na-áš-pár-tám ša a-šur-ma-lik gu5-ba-áb-tám ša ma-hu-ra-at É ku-ra ša-áš-me-ma ta-as-kà-ri-nam lu ta-dí-na-ší-ma a ma-lá ta-ah-sí-is-tám a-dí-na-ku-ni uq-ru-a-tim e-pu-uš-ma na-áš-pár-tum ša a-we-lim lu ša É ub-ri-ni i-li-kam a-ma-kam ša-il5-ma šé-bi4-lam a-hi a-ta a tí-ir-tí-a i-hi-id,"From Ikūn-pīya to Ennam-Aššur: Make the priestess who lives opposite Kura's house hear the missive from Aššur-malik; also, do give her the boxwood log; since I gave you a memorandum, make the jewelry and ask there whether the missive from the man or from our guest-house has come, and send it to me. My dear brother, pay heed to my message."
um-ma i-ku-pì-a-ma a-na en-nam-a-šùr qí-bi4-ma šu-ma a-ni-ša-am ha-ra-kà al-kam-ma lu ni-iz-ku šu-ma sà-ah-ra-tí tí-ir-ta-kà li-li-kam a-mì-ša-am ha-ra-ni,"From Ikūn-pīya to Ennam-Aššur: If your journey takes you here, then come and let us clear accounts. If you are delayed, then send word. My journey will take me there."
1 ma-na 2 GÍN AN.NA šu-ku-bu-um ih-bu-lam ta-ah-sí-is-tum a-ni-tum ar-ki-at,For 1 mina 2 shekels of tin Šu-Kūbum became indebted to me. This memo is a later one.
<gap> dan-a-šùr DUMU ša-lim-ma-hi-im ANŠE ša ba-ri-ni ša-lim-a-šùr il5-qé 0.33333 ma-na KÙ.BABBAR i ra-mì-ni-šu <gap>-na 0.83333 <gap> i-na <gap> ku-ta-ni ša šu-IŠTAR DUMU da-da-nim ir-dí-a-ni 6 ku-ta-ni ki-ma šu a-tí pu-šu-ki-in i-dí-nam a-du-da ú šu-IŠTAR ú-šé-bi4-il5,"... Dan-Aššur son of Šalim-ahum ... Šalim-Aššur has taken a donkey owned by us both; he has ... 0⅓ mina of silver of his own funds. ... Of the that Šu-Ištar son of Dadānum conducted here, Pūšu-kēn has given me 6 on his own. Aduda and Šu-Ištar sent them."
a-na ir-ma-a-šur ù {d}UTU-ba-ni a-na ir-ma-a-šur qí-bi-ma um-ma en-nam-a-šur-ma 3 ma-na LÁ 3 GÍN KÙ.BABBAR i pá-ni-tim iš-tù ha-tim iš-tí šu-sú-en6 ú-šé-bi-lá-ku-ma um-ma a-na-ku-ma a-bi šu-ut i-lá-ak-ma iš-tù a-lim{ki} AN.NA 10 ma-na ú-šé-ba-lá-ma li-ba-am i-da-nam ù KÙ.BABBAR 1 GÍN e-li-a-ma KÙ.BABBAR a-na DAM.GÀR-ri-a a-na ša ṭup-pì-a ú-šé-ba-al a-ta um-ma a-ta-ma KÙ.BABBAR a-ha-at-kà ta-ah-ša-ah-ma a-na ša ṭup-pì-kà a-tí-dí-ší-im ur-ki-tim i ba-áb ha-ra-ni-kà um-ma a-ta-ma KÙ.BABBAR 1 GÍN i-šu qá-tí-kà dí-na-ma AN.NA 10 ma-na lá-áš-a-ma lu-šé-bi4-lá-ku-ma KÙ.BABBAR li-li-a-ku-ma li-ba-am ri-ší um-ma a-ta-ma ù a-na TÚG.HI-tí-a a-na-ah-ma a-šar ša-la-hi-im šu-lu-ùh-šu-nu TÚG.HI-tù lá i-ha-li-qú i-nu-mì ta-tal-ku lá tí-dí-e ki-ma ha-ra-na-tum ù É.GAL-lu da-nu-ni a-dí TÚG.HI.A áš-lu-hu ITU.7.KAM i-na li-bi ma-tim as-hu-ur 3 TÚG.HI.A a gám-ri-im ša ha-ra-nim i-gi5-im-ru-ma TÚG.,"To Ir'am-Aššur and Šamaš-bāni, and in particular to Ir'am-Aššur, say as follows, thus Ennam-Aššur: Previously I sent you 2 minas 57 shekels of silver from hattum with Šu-Suen and I thought: 'He is my father, he will go and send me from the City at least 10 minas of tin and thereby encourage me. And when some silver becomes available for me I will then be able to send silver to my creditor on the basis of my tablet'. But you said: 'Your sister needed the silver, so I gave it to her on the basis of your tablet'. Later, when you were about to set out on a journey, you said: 'Give me every single shekel of silver you have available then I will buy for you and send you tin, 10 minas, so that you can obtain silver and gather courage' You also said: 'You must also exert yourself for my textiles and salvage them as well as you can. The textiles must not get lost' When you left, did you not know that the roads and the palaces were causing difficulties Until I had salvaged the textiles I stayed seven months in the interior. Three textiles were spent for the expenses of the trip, but I managed to ship the textiles under Kulumaya's seals to your representatives. The textiles are badly affected by moth and have been sold for only 3½ minas silver. The silver, under the seals of your representative, is available. Please, my father, my boss, to whom else but you can I look for help I collected every single shekel I had available and 1 mina 14 shekels of silver, its excise added, its transport fee paid, and separately 0½ mina of silver, temple funds of Aššur, I gave you in the presence of Azutāya and of Idi-bāni in hurama for making purchases in the presence of Azutāya and of Idī-bāni and I said: 'Please my father, my boss, buy for me tin, 10 minas, and send it to me and so allow me to face Aššur and and you' What misdeed have I committed against you that until this very day you fail to send me the tin Send me the tin bought with my silver"""""
a-na a-lá-hi-im qí-bi-ma um-ma a-mur-IŠTAR-ma a-dí hu-ma ša áš-pu-ra-ku-ni u4-mu-a ITU.1.KAM a-na a-wa-tim ta-da-nim a-hu-ru-ú ú me-eh-ra-am ša ší-bi-a ta-áš-ta-na-pá-ra-am tí-ir-ta-kà i-na ša-am-ší na-áš-pé-er-tí ta-ša-me-ú tí-ir-ta-kà li-li-kam a-zu u4-ma-kál lá i-sà-hu-ur tí-ir-ta-kà li-li-kam šu-ma a-wa-tim ta-da-na-am lá-dí-in šu-ma É-tám kà-ba-sà-am lá-ak-bu-us a-wa-tim a-ni-na i-de8 a-ma-kam a-ni-na ša-i-il5 4 GÚ 30 ma-na URUDU ṣa-lá-ma-am É a-šur-iš-tí-kál DUMU hi-na-a na-dí té-i-ra-tum ša ú-kà-lu-ma té-er-ta-kà li-li-kam,"To Ali-ahum from Amur-Ištar: Concerning huma about whom I wrote to you, my terms for starting a legal case have one month to run, but you keep sending me a copy of my witnessed tablet. Your message should - on the very day you hear my missive - your message should come. Azu must not be delayed a single day - your message should come If it is a matter of engaging in a legal case, I shall do it If it is a matter of remitting the house, I shall do it Annina knows the matter. Ask Annina there 4 talents 30 minas of black copper is deposited in the house of Aššuruš-tikal son of hinnaya. Send me word about the orders that he holds."
e-lá-ma ú ga-al-dá-a ni-kà-sí i-sí-ú-ma lu ú-ku-ul-tù-šu lu ga-am-ru-um ša ha-ra-nim mì-ma šu-um-šu ba-tí-iq 1 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er ga-al-dá-a e-lá-ma i-šu iš-tù ha-mu-uš-tim ša am-ri-a ù i-ku-nim 1.5 GÍN.TA i-na ITU.KAM-im a-na 1 ma-na-im ú-ṣa-áb ITU.KAM ṣí-ip-im li-mu-um a-bi-a DUMU šu-da-ga-an a-na a-wa-tim a-ni-a-tim ni-iš a-lim{ki} it-mu-ma IGI ša-lim-{d}IŠKUR IGI lá-qé-pí-im IGI a-mur-{d}UTU IGI e-zé-e ṭup-pu-um ša bé-ú-lá-ti-šu a-ha-ma i-ba-ší,"Elamma and Galdaya settled accounts with the result that after both travel expenses and his food allowance have been deducted, Elamma still has a claim of 1 mina of refined silver on Galdaya, the son of Naku. From the week of Amriya and Ikūnum he will add 1½ shekel per mina per month. Month VII, year-eponymy of Abiya, son of Šu-Dagan. Separately, there still exists a valid record of his working capital. We made them swear an oath by the City for these words."
a-na en-nam-a-šur ù a-lá-hi-im qí-bi4-ma um-ma SIG5-pí-a-šur-ma a-li-ku a-na bu-hi-tár ik-šu-du-ni-a-tí-ma a-šu-mì DUMU sá-da-a ú-ša-il5 ú-mu-<gap> a-lu-um <gap> lu ú <gap> a-na a-li-im <gap> i-li-ku-ma šu <gap> a-na 6 ITU.KAM <gap> ú-kà-sú-ú-ni <gap> šál-ma-a-šur <gap> i-li-ku-ni-im <gap>-im sá-da-a <gap>-ra-am <gap> ik ma-tí-šu <gap> <gap>-ma <gap>-bu a ù <gap>,To Ennam-Aššur and Ali-ahum from Damiq-pī-Aššur: Travellers reached us at Buhitar and I questioned them concerning the son of Sadaya. ... the City ... they went to the City and ... they will bind ... for 6 months ... Šalim-Aššur ... they came ... Sadaya ...
1 ma-na 6 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er e-la-ma im-dí-DINGIR i-šu ITU.KAM kán-wár-ta li-mu-um šu-da-a DUMU en-na-nim um-ma e-la-ma-ma 1 ma-na 6 GÍN KÙ.BABBAR-ap-kà a-na a-mur-IŠTAR ub-lu-nim a-na im-dí-lim a-mur-IŠTAR e-la-ma ú-kà-an-ma šu-ma i-na li-bi4 a-mur-IŠTAR KÙ.BABBAR uk-ta-in KÙ.BABBAR ù ṣí-ba-tí-šu a-mur-IŠTAR a-na im-dí-lim i-ša-qal šu-ma e-la-ma a-na im-dí-lim a-mur-IŠTAR la uk-ta-in KÙ.BABBAR ù ṣí-ba-tí-šu e-la-ma a-na im-dí-lim i-ša-qal IGI a-mur-{d}UTU IGI la-qé-pí-im,"1 mina 6 shekels of refined silver Elamma owes to Imdī-ilim, month IX eponymy of Šudāya, son of Ennānum. Elamma declared: One has brought the 1 mina 6 shekels, your silver, to Amur-Ištar"". Elamma will confirm Amur-Ištar's liability for Imdī-ilum and if he has confirmed that Amur-Ištar has the silver in his possession, Amur-Ištar shall pay the silver and the interest on it to Imdī-ilum. If Elamma fails to confirm Amur-Ištar's liability for Imdī-ilum, Elamma will pay the silver and the interest on it to Imdī-ilum. In the presence of Amur-Šamaš, of Lā-qēpum."""
a-na pí-la-ah-IŠTAR DUMU a-šùr-SIPA ú a-mur-IŠTAR ni-a-im KIŠIB en-um-a-šùr DUMU ša-lim-a-šùr,To Pilah-Ištar son of Aššur-rēʾī and our own Amur-Ištar; seal of Ennam-Aššur son of Šalim-Aššur.
šu-IŠTAR ù en-na-sú-in iṣ-bu-tù-ni-a-tí-ma um-ma en-na-sú-in-ma KÙ ša qá-ta-at a-al-DU10 a-šu-mì ki-li-ri-e ni-il5-tap-tù KÙ šu-qú-ul um-ma šu-IŠTAR-ma a-na 6 ITU.KAM ki-ma a-wa-at a-li-a a-lá-kam-ma a-wa-tám a-dá-na-kum um-ma en-na-sú-in-ma šu-ma a-na 6 ITU.KAM a-na ta-wi-ni-a lá ta-lá-kam-ma a-wa-tám lá ta-dí-nam ba-lum dí-nim ba-lúm ma-mì-tim KÙ ú ṣí-ba-tí-šu lá ta-dá-nam um-ma šu-IŠTAR-ma lá-dí-na-kum a-na a-wa-tim a-ni-a-tim kà-ru-um ta-wi-ni-a i-dí-ni-a-tí-ma IGI GÍR ša a-šur ṭup-pá-am a-ni-am ni-dí-in IGI IŠTAR-ba-ni IGI ší-ma-ta-nim IGI zu-NI-a ma-num-ba-lúm-a-šur DUMU du-ni-a ra-bu-ni,"Šu-Ištar and Ennam-Suen seized us and Ennam-Suen said: The silver for which we had ourselves registered as guarantors of Al-ṭāb concerning the Kilirians, pay that silver"". Šu-Ištar answered: ""Within 6 months, in accordance with the ruling of my city, I will come and render account to you"". Ennam-Suen said: ""If you do not come to Tawiniya within 6 months and do not render account to me, will you then not give me the silver and its interest without resorting to legal action or oath"" Šu-Ištar answered: ""I will give it to you"". For these words the Tawiniya colony made us appear in court and before Aššur's dagger we gave this tablet. Witnessed by Ištar-bāni, by Šimatānum, by Zul niya; Mannum-balum-Aššur, son of Dunniya, was our fourth man."""
KIŠIB a-de8-lá-at KIŠIB ir-am-{d}a-šùr DUMU i-dí-ba-ni KIŠIB pí-lá-ah-IŠTAR DUMU i-bi4-sú-a ša 12 GÍN KÙ.BABBAR a-al-DU10 a-na kur-ub-sú-in ha-bu-lu-ma en-na-sú-in qá-ta-tù-ni 12 GÍN KÙ.BABBAR ki-ma <gap>,"Seal of Adad-ellat, seal of Ir'am-Aššur, son of Idi-bāni, seal of Pilah-Ištar, son of Ibisua, to the effect that Āl-ṭāb owes 12 shekels of silver to Kurub-Suen and Ennam-Suen is guarantorThe 12 shekels of silver instead of ... ..."
2 ma-na KÙ.BABBAR ki-ma 4 ma-na KÙ.BABBAR lá ku-nu-ku ša qí-ip-tim <gap> ša iš-tí e-<gap> al-qé-ú <gap> a-na-ku <gap> a-da-a-<gap> i-dí mu <gap> ú ra <gap> <gap> e <gap> na-pá-hi-im IGI e-na-sú-in DUMU a-ga <gap> hu bu li <gap>,2 minas of silver instead of 4 minas of unsealed silver from the entrusted goods that I received from E...
a-na ku-li-a DUMU a-lá-bi4-im DUB i-dí-na-bi4-im DUMU šu-IŠTAR GUDU4 ša IŠTAR a-na ku-li-a qí-bi-ma um-ma i-dí-na-bu-um-ma 10 GÍN KÙ.BABBAR ša ÌR ṣú-ha-ri-ni ú e-nu-mì-ili5 a-na PÚZUR-a-šur DUMU a-hu-wa-qar i-hi-ib-lu-ni šu-ma na-áš-pè-er-tí ša a-ta-a ša ta-sí-ú-ma KÙ.BABBAR ta-al-qé-ú a-ta-áb-lá-ku-um na-áš-pè-er-tám ša ku-nu-ki-a tù-ša-ra-am um-ma ku-li-a-ma šu-ma na-áš-pè-er-tám lá ta-ta-áb-lam 10 GÍN KÙ.BABBAR ta-ša-qá-lam,"To Kuliya, son of Ali-abum, tablet of Iddin-abum, son of Šu-Ištar, priest of Ištar. Say to Kuliya. Thus says Iddin-abum: 10 shekels of silver for which Urdum, our servant, and Ennum-ilī had become indebted to Puzur-Aššur, son of Ahu-waqar - if I deliver to you a letter of Ataya, stating that you have settled accounts and have collected that silver, will you then release to me the letter with my seal"" Kuliya answered: ""If you do not deliver to me that letter you shall pay me 10 shekels of silver."""""
um-ma a-lu-lá-a ú a-mur-IŠTAR-ma a-na en-um-a-šur qí-bi4-ma ta-áš-pu-ra-am um-ma a-ta-ma ší-im URUDU KÙ.BABBAR ma-ma-hi-ir li-dí-na-ku-nu-tí um-ma né-nu-ma a-hu-um ku-a-tí a-wa-tum ša um-me-an a-bi4-šu-nu ga-am-ra-at KÙ.BABBAR 10 ma-na ú 20 ma-na šé-bi4-il5-šu-ma IGI um-me-an a-bi4-šu li-iš-ku-un-ma li-ik-bi4-it um-ma šu-ut-ma ú-lá ú-šé-ba-al-šu-um a-dí i-a-tám i-du-nu-ni ni-ip-nu-šu-ma um-ma né-nu-ma a-hu-ni a-ta a-ta ú en-nam-a-šur lá ša a-wa-tim šu-ma lá qé-pu-tum hu-sà-ra-am kà-il5 ú né-nu lu ni-pu-ul-kà a ma-lá DUMU-e šál-ma-a-šur ta-šé-e-ú i ba-áb ha-ra-nim nu-qí-ip-ma um-ma šu-ut-ma KÙ.BABBAR 10 ma-na ú-šé-ba-al wa-ar-ki-tám na-áš-pè-er-tum ša a-hi-kà i-li-kà-ma um-ma šu-ut-ma i-a-tí a-na a-wa-tim i-tù-ra-am ú-lá ší-ba-am a-na URUDU ú hu-sà-ri-im mì-ma li-ba-kà lá i-pá-ri-id al-kà-ma a-ta ú ma-ma-hi-ir na-me-ra-ma za-ku-sà ší-im AN.NA-kà 2 ma-na 22.5 GÍN KÙ.BABBAR šé-lu-um-ar-dí ú,"From Alulaya and Amur-Ištar to Ennam-Aššur: You have written and said: Man-mahir shall give you the silver proceeds from the copper."" We said to him: ""He is a brother for you. The matter of the investors of their father has been cleared up. Send him some 10 or 20 minas of silver so he can place them before his father's investors and he will be respected."" He answered: ""I shall not send him anything until they sell my things."" We confronted him and said: ""Our dear brother, you and Ennam-Aššur are not men of strife. If the things are not entrusted goods, then keep the lapis lazuli. We shall then answer for you. We guaranteed when the journey began for as much as you are suing Šalim-Aššur's sons for."" So he said: ""I shall send some 10 minas."" Later your brother's missive arrived, in which he said: ""It is against me he has raised claim."" He has no witness. Do not in any way worry about the copper and the lapis lazuli. Come so you and Man-mahir may meet and Šalim-wardī and Šēp-Ištar bring the final account for the proceeds from your tin, 2 minas 22½ shekels of silver to you."""
a-na a-lá-hi-im qí-bi4-ma um-ma MAN-a-šur-ma 7 GÍN KÙ.BABBAR ku-lu-ma-a li-dí-na-ku-um 12 GÍN AN.NA šu-be-lúm DUMU ku-ta-a li-dí-na-ku-um 1 GÍN KÙ.BABBAR ú 2 GÍN AN.NA šu-sú-in DUB.SAR li-dí-na-kum 19 GÍN KÙ.BABBAR lá-qé-ep DUMU MAN.SA.TU li-dí-na-kum ša 1 GÍN KÙ.BABBAR šé-né-en ša sí-ni-iš-tim ša 1 GÍN ša ṣú-ùh-ri-im ša-ma-ma šé-bi4-lam šé-né-en a-na šé-pì-a šé-bi4-lam ší-tí KÙ.BABBAR šé-bi4-lam 1 TÚG SIG5 ku-lu-ma-a na-áš-a-kum ší-im-šu šé-bi4-lam,"To Ali-ahum from Puzur-Aššur: Kulumaya should give you 7 shekels of silver; Šu-Bēlum son of Kutaya should give you 12 shekels of tin; Šu-Suen, the scribe, should give you 1 shekel of silver and 2 shekels of tin; Lā-qēp son of Puzur-šadūʾe should give you 19 shekels of silver. Buy for 1 shekel of silver women's shoes, for 1 shekel shoes for children and send them. Send me shoes for my own feet. Send the rest of the silver. Kulumaya brings you 1 fine textile; send me the proceeds from it."
KIŠIB i-dí-a-šur DUMU ì-lí-dan KIŠIB a-šur-SIPA DUMU i-dí-da KIŠIB e-lá-ma DUMU i-dí-sú-en6 KIŠIB PUZUR4.IŠTAR DUMU a-šur-ma-lik ší-ma-at i-dí-a-šur DUMU ì-lí-dan be-el ší-ma-tí-a a-na ba-áb DINGIR lá ú-šé-ru-du ša ú-šé-ru-du 10 ma-na KÙ.BABBAR i-ša-qal,"Seal of Iddin-Aššur, son of Ilī-dān, seal of Aššur-rē'ī, son of Idida, seal of Elamma, son of Iddin-Suen, seal of Puzur-Ištar, son of Aššur-mālik. Testament of Iddin-Aššur, son of Ilī-dān. They shall not lead my testamentary executors down to the Gate of the God. Who does lead them down shall pay 10 minas of silver."
