id,akkadian,english,source_ref,letter_num,genre
fe0e1e0b-a7a1-e822-89c8-f40ae7ab6323,um-ma a-šùr-i-dí-ma a-na a-mur-IŠTAR a-la-ḫi-im ì-lí-a-lim ù a-šùr-ta-ak-lá-ku qí-bi-ma 2 GÚ 10 ma-na AN.NA ku-nu-ku 38 TÚG.ḪI.A ú-ṣú-ur-ša-a-šùr ub-lá-ku-nu-tí ig-ri sà-ri-dim ša-bu mì-ma lá ta-da-na-šu-um i-na pá-ni-im ṭup-pì-a áš-pu-ra-ku-nu-tí um-ma a-na-ku-ma a-na ì-lí-a-lim dí-na mì-ma lá ta-da-na-šu-um i-na ša šé-pì-šu AN.NA-kam ma-dam il₅-té-qé i-na TÚG.ḪI-tí-a ma-ṭí-ú-tim li-qé-a-ma a-na ni-kà-sí-a qá-tí i-ta-dí-a ší-tí TÚG.ḪI-tí-a ù 2 GÚ AN.NA a-na a-šur-ta-ak-lá-ku dí-na-ma a-šar KÙ.BABBAR 1 GÍN ba-lá-ṭí-a lu-bi-il₅ ù šu-ma lá-šu a-šar wa-áš-bu šé-bi₄-lá-šu-um šu-ma ḫa-ra-šu a-ni AN.NA-ki ù TÚG.ḪI-a i-na ṣé-er DAM.GÀR ke-nim a-na u₄-me id-a DAM.GÀR lu ke-en₆ u₄-me ITU.KAM ú ITU.KAM lá ta-be-e-lá a-na i-lí-a-lim qí-bi₄-ma ší-tí KÙ.BABBAR-pì-a pá-ni-im 20 ma-na i-na pá-ni-im-ma šé-bi₄-lam lu-qú-tám ša šé-pì-kà za-ki-a-ma ti-ib-a-ma a-tal-kam ṭup-pu-um a-num wa-ar-ki,"\nThus (speak) Aššur-id3: tell Amur-Ištar, Alâhum,\nALUM and Aššur-taklâku.\n4-8Usur-ša-Aššur has brought you 2 talents 10 mines\nsealed tin (and) 36 fabrics. The donkey driver's wages have been re-\nged; you must not give him anything.\n9-13In my previous letter that I sent you,\nI (said) this: “Give (the tin and the fabrics)a to Hi-\nALUM. » (But in fact) you don't have to give him anything.\n(Indeed) he took a lot of tin from that of his transport. 14-27 Take from my fabrics those of poor quality\and deposit them as my share in the accounts. Give\nthe rest of my fabrics and the two talents of tin to Assur-\ntaklâku so that he can bring them wherever there would be profit\nfor me, even if only a shekel of silver. If he is absent, send them to him where he is. If he is traveling, deposit my tin and my fabrics (right now) (on loan) at a fixed term with a reliable agent-tan-ch/man. The agent-tanikdruni must be reliable, (on the other hand) you must not attach too much importance to one or two months.\n28-35Tell elli-aLUM. The rest of my previous (sending)\nmoney, namely 20 mines, send it to me by the next\n(caravan). Clear the goods from your transport for me and get ready to leave. This tablet (constitutes) my\nultimate (order)!\n","BIN 4, 53",133,letter
c010f9e6-c663-6ccd-590a-fdd8284d5ae8,um-ma ša-lim-a-ḫu-um ù šu-ḫu-bur-ma a-na pu-šu-ke-en₆ DAM.GÀR ù e-lá qí-bi-ma 11 ma-na KÙ.BABBAR ni-is-ḫa-sú DIRI e-lá ub-lam ŠÀ.BA 2 GÚ 10 ma-na AN.NA ku-nu-ku-ni 9 ma-na AN.NA-ak qá-tim 14 GÍN.TA KÙ.BI 9.83333 lá 0.16666 GÍN 3.33333 GÍN KÙ.BABBAR a-na 2 GÚ 19 ma-na AN.NA té-ṣú-pí nu-ṣí-ib 10 ku-ta-nu 0.5 ma-na 1.66666 GÍN it-bu-lu 1 ANŠE ṣa-lá-mu 16 GÍN KÙ.BABBAR it-ba-al 2 GÍN KÙ.BABBAR ú-nu-sú 3 GÍN ú-kúl-tù-šu 1.3333300000000001 GÍN KÙ.BABBAR té-ṣú-pí e-lá il₅-qé 1.3333300000000001 GÍN a-na lu-bu-uš a-da-lal e-lá-ma il₅-qé 5.5 GÍN KÙ.BABBAR wa-ṣí-tum ŠU.NÍGIN lu-qú-tim 11 ma-na KÙ.BABBAR mì-ma a-nim e-lá i-ra-dí-a-ku-nu-tí gám-ra-ku-nu-tí,"\nThus (speak) Salim-ahum and Sü-Hubur: say to Pušu-\nkén, to the merchant-tamkârum and to Ela.\n4-11Ela brought 11 min[n]s of silver, plus entrance fees. Thereupon: 2 talents 10 mines of tin to our seal\n(and) 9 mines of tin for current expenses at a rate\nof 14 shekels (of tin for) 1 (shekel of silver), their price in silver (amounts to) 9 s mines 5 s shekels, we have added\nadditionally 3 s shekels of silver for 2 talents 19 tin mines.\n1z-1s10 (fabrics)-kutänum cost i mine 1 s shekel;\n1 black donkey<r> cost 16 shekels of silver; 2 shekels of silver: his equipment, 3 shekels: his fodder, Ela received 1 shekel of silver in addition. 18-25 Ela also received 1 shekel for clothing for Adallal. 5 2 shekels of silver: the export tax. The\ntotal of the goods (amounts to) 11 silver mines. All this, Ela leads you; (this) was spent on you.\n","TC 2, 6",135,letter
2b13fd0b-d662-99bf-961a-79feeec717e3,um-ma ḫi-na-a-ma a-na pu-šu-ke-en₆ qí-bi₄-ma i-na pá-ni-tim 35 ma-na AN.NA 2 ku-sí-ta-an 1 TÚG za-ki-am 2 šu-lu-up-kà-e a-na ku-lu-ma-a a-dí-in a-na-kam ší-ma-am iš-a-ma qá-sú-ma ú-kà-al 6 ku-ta-ni ú-ra-dí-šum 3 ku-ta-ni ku-lu-ma-a na-áš-a-kum ŠÀ.BA 1 TÚG SIG₅ 9 ku-ta-ni en-um-a-šur kà-ṣa-ar IŠTAR-pì-lá-aḫ na-áš-a-kum 10 GÍN KÙ.BABBAR a-na qá-tí-šu a-dí-in da-tum ma-lá i-kà-šu-du-šu-ni-ni lu-ṣa-ḫe-er-ma ší-tám li-dí-na-kum 2 ku-ta-ni kur-ub-IŠTAR DUMU šu-ḫu-bur na-áš-a-kum ŠÀ.BA 1 TÚG ša PUZUR₄.IŠTAR mì-ma lá ú-lá-ma-ad-kà ŠU.NÍGIN 13 TÚG.ḪI.A ŠÀ.BA 1 TÚG SIG₅ a-na qá-tí-a ša ta-ta-dí-ú li-qé 1 TÚG SIG₅ a qá-tí-a-ma li-ib-ší 0.66666 ma-na KÙ.BABBAR ša DUMU.SAL IŠTAR-pì-lá-aḫ kur-ub-IŠTAR DUMU šu-ḫu-bur i-na e-ra-bi₄-šu-ma ša-qá-lam qá-bi₄ KÙ.BABBAR ša-áš-qí-il₅-šu-ma ku-nu-uk-ma a-ṣé-ri-a šé-bi₄-lam lu KÙ.BABBAR lu TÚG.ḪI.A iš-ta-pu-ku qá-tí ša-ak-lu-ul-tám i-ta-dí-i ù iš-tí a-li-ki ki-a-ma ú-šé-ba-lá-kum a-ta-ma ta-aq-bi₄-am um-ma a-ta-ma a-šur-DU₁₀ i-na wa-aḫ-šu-ša-na wa-ša-áb-ma AN.NA-kà ub-lu-nim-ma a-na lu-lu 8 GÍN.TA i-dí-nu-šu-ma KÙ.BABBAR a-ṣé-er a-šur-DU₁₀ ú-šé-bi₄-lu šu-ma sà-ḫe-er i-na ṣú-ḫa-ri-a ú-lá a-na-aḫ-ì-lí šu-pu-ur-ma le-ri-šu-ma KÙ.BABBAR ku-nu-uk-ma šé-bi₄-lam a-ḫi a-ta i-ḫi-id ù a-ṣé-er ku-ni-lim té-er-ta-kà li-li-ik-ma ṣú-ḫa-ra-am li-iṭ-ru-dam a-lá-nu-kà ma-nam i-šu,"\nThus (speaks) Hinnâya: tell Pušu-ken.\n2-19Previously, I had handed over 35 tin mines, 2 (fabric-\nfes)-kusitum, a light cloth (and) 2 (cloths) of Sulupka\nto Kulumâya. Here he had paid (their) price and he detains (them). I added 6 (fabrics)-kutanum to it. Kulumâya brings you 3 (fabrics)-kutanum, including a good quality cloth.\nEnnum-Aššur, the freighter of Ištar-pilah, brings you 9 (fabrics)-\nkutanum. I gave him 10 shekels of silver for his small expenses. Let him deduct the total amount of tax he must pay and give you the rest. Kurub-","BIN 4, 23",136,letter
284e459c-f95a-ff57-8317-dcf800411ff3,a-na šu-ḫu-bur qí-bi₄-ma um-ma im-dí-DINGIR ù pu-šu-ke-en₆-ma 4 GÚ 20 ma-na AN.NA ku-nu-ku 1 me-at 5 ku-ta-nu 3 ku-ta-nu ša en-na-nim 8 TÚG šu-ru-tum li-wi-tum 6 ANŠE.ḪI.A ṣa-lá-mu 40 ma-na AN.NA qá-tim ŠU.NÍGIN 9 GÚ a-wi-it-kà 3.6666600000000003 ma-na 2 GÍN.TA 33.33333 ma-na da-tum a-dí tí-me-el-ki-a ik-šu-dam iš-tù tí-me-el-ki-a a-dí kà-ni-iš 9 0.5 GÍN.TA 1.3333300000000001 ma-na 5.5 GÍN ik-šu-dam <big_gap> ma-na 5 GÍN qá-qá-da-tum <big_gap> <gap> ḫi <big_gap> <gap> <big_gap> a-ḫu-ru-ma <big_gap> ù 5 TÚG šu-ru-tim <gap> 5 ku-ta-nu 0.33333 <big_gap> šu-ru-tum 8 ku-ta-nu <gap> ŠU.NÍGIN 4.5 ma-na 5 GÍN KÙ.BABBAR <gap> <big_gap> ni-iṭ-ḫi 2 TÚG šu-re-en 1 GÚ AN.NA ku-nu-ki bu-zu-ta-a il₅-qé ší-tí TÚG-tí-kà 5 ku-ta-nu 2 TÚG šu-ru-tum a qá-tí-kà i-ba-ší-ú i-na 3 GÚ AN.NA-ki-kà 1 GÚ AN.NA a ša ki-ma la-li-im ni-dí-in šu-uq-lam a šé-ni-šu ni-zu-úz-ma 30 ma-na AN.NA SIG₅ e-na-ma-nim il₅-qé 15.66666 ma-na a-na ir-ma-a-šùr né-pu-ul 12 ma-na ni-is-ḫa-at 6 šu-uq-lá-tí-kà ni-dí-in 5.33333 ma-na a-ṣé-er AN.NA qá-tí-šu a-na <big_gap> mu-ṭa šu-uq-lá-tí-kà <gap> <big_gap> pu-šu-ke-en₆ il₅-qé <big_gap> 3 ANŠE me-tù 3 <big_gap>,"\nTell Sn-Hubur: thus (speak) Imdilum and Piüšu-kén.\n2-74 talents 20 tin mines under seal, 105 (cloths)-\nkutdnum, 3 (cloths)-kutânum from Ennànum, 8\n(cloths)-packing sgrum, 6 black donkeys, 40 mines of tin\nfor current expenses in total, the value (in tin of","BIN 6, 79",138,letter
dc1bd17f-b6e9-0761-9fb9-a81d0d795606,a-na ša-lim-a-ḫi-im qí-bi-ma um-ma pu-šu-ke-en₆-ma 5 GÚ 4 ma-na qá-dum ša kà-ṣa-ri-im a-wi-it-kà ša šé-ep en-um-a-šùr 5 ma-na 5 GÍN.TA 25.66666 ma-na 5 GÍN da-tum ik-šu-dam 0.66666 ma-na 5 GÍN qá-qá-da-tum 4.5 ma-na ú-ku-ul-tí ANŠE.ḪI.A ú sà-ri-dí 0.33333 ma-na mu-ṭá AN.NA qá-tim iš-tù 25 ma-na AN.NA qá-tim gám-ru 6.5 ma-na AN.NA a-na en-um-a-šùr ni-pu-ul 4 ma-na ni-is-ḫa-at AN.NA šu-qá-al-kà ni-ip-ṭur₄-ma 10.5 ma-na AN.NA qá-dum ni-is-ḫa-tí-šu né-pu-ul i-na 72 TÚG.ḪI.A ša a-na É.GAL-lim e-ru-bu-ni 2.33333 TÚG ni-is-ḫa-tim 1.66666 GÍN KÙ.BABBAR ta-na-pá-al 6 ší-mu-um ù 2.25 GÍN KÙ.BABBAR ta-na-pá-al KÙ.BABBAR ša ta-na-pu-lu 0.25 TÚG iṣ-ḫe-er,"\nTell Salim-ahum: thus (speak) PUSu-kéna.\n3-55 talents and 4 mines including (the goods) of the\nfreighter (represent) the tin value of your goods\ntransport from Ennum-Aššur.\n6-20At the rate of 5 mines and 5 shekels (for each talent), the dâtum tax cost me (in total) 25 s minas\net 5 shekelsb. The personal tax: s mine and 5 shekels, 4\nmines: food for donkeys and donkey drivers, s mine:\nlack on the tin of current expenses. After the 25\n211. See chapter 2.2 on this subject. p. 132-133.","AKT 3, 76",140,letter
60c073cd-8596-4dd0-8779-981f36ad69c5,a-na pu-šu-ke-en₆ qí-bi₄-ma um-ma ku-lu-ma-a-ma 3 me-at 24 TÚG qá-dum 5 TÚG a-ḫa-ma ša DINGIR-ma-lik ú a-šur-ba-áš-tí i-na a-lim{ki} im-ší-ú-ni 13 TÚG SIG₅ ŠU.NÍGIN TÚG-ba-tí-kà 3 me-at 42 TÚG ŠÀ.BA 13 TÚG i ḫa-ra-aḫ-šu-a e-zi-ib 30 TÚG i li-wi-tim al-wi ší-tí TÚG-ba-tí 3 me-at LÁ 1 {TÚG}ku-ta-nu ša ik-ri-bi-kà a-na É.GAL-lim e-ru-bu ŠÀ.BA 15 TÚG ni-is-ḫa-tum iš-ra-TIM mì-ma lá il₅-mu-du TÚG-ba-tù lu ša i-na É.GAL-lim ur-du-ni-ni lu ša li-wi-tim ŠU.NÍGIN 3 me-at iz-ku-ú-nim ŠÀ.BA 14 TÚG 1 me-at 20 TÚG DUMU e-lá-lí ub-lá-kum 50 TÚG ur-da-lá 12 TÚG bé-lá-num 12 TÚG {d}UTU-ták-lá-ku 1 me-at 94 TÚG i-li-ku-ni-kum 70 TÚG a-na É a-lá-ḫi-nim <big_gap> ša ki-ma ku-a-tí i-dí-nu ší-tí TÚG-ba-tí-kà 50 TÚG i-ba-ší-ú a-bi a-ta bé-lí a-ta mì-šu ša a-ma-kam ṣú-ḫa-ru e-ta-wu-ni-ku-ni-ma ta-ki-li ta-áš-ta-na-me-ú a-šur ú DINGIR-kà i-ta-ad-a-ni-ma a té-er-tí-kà ú ša-am-kà-ni-kà lá a-na-ḫi-id a-bi₄ a-ta be-lí a-ta ta-ki-li lá ta-áš-ta-na-me,"\nTell Pnšu-kén: thus (speaks) Kulumâya.\n3-11324 ordinary fabrics, in addition 5 fabrics that He%\nmalik and Aššur-bâšti forgot in the City (of Aššur and)\n13 good quality fabrics; in total your fabrics (amount to) 342 fabrics. Thereupon, I left 13 cloths in Harahšua\n(and) I used 30 cloths to wrap (the rest of the goods).\n11-2IThe rest of your cloths, namely 299 cloths-\nkutânum from your votive offerings entered the palace. On this, 15 cloths (represented) the entrance fees, they were not subject to tithe. The fabrics,\nthose which came down from the palace and those which (served)\npackaging, in total 314 fabrics, are free for sale.\n21-30Thereupon, the son of Elali brought you 120 fabrics,\nUrdala 50 fabrics, Bélânum 12 fabrics, Sama-taklâlcu 12\nécloths, (i.e. total) 194 fabrics left for you.\nYour representatives delivered 70 fabrics to the house of","JCS 14, 4",141,letter
72512048-434a-0902-c3d2-2463a9e2fdcf,a-na im-dí-DINGIR <gap> <gap>-a ù DAM.GÀR qí-bi₄-ma um-ma pu-šu-ke-en₆-ma 1.3333300000000001 ma-na KÙ.GI ù 10 ma-na KÙ.BABBAR ša DAM.GÀR ša i-dí-na-ni 1 ma-na KÙ.GI 8.5 GÍN.TA KÙ.BI₄ 8.5 ma-na 0.33333 ma-na KÙ.GI 8.83333 GÍN.TA KÙ.BI 2.5 ma-na 3.33333 GÍN ŠU.NÍGIN 21 ma-na 3.33333 GÍN KÙ.BABBAR qá-dum 10 ma-na ŠÀ.BA 0.83333 ma-na 2.5 GÍN ni-is-ḫa-tum 0.33333 ma-na 1 GÍN ša-du-a-tum 10 GÍN wa-ṣí-tum ší-tí KÙ.BABBAR 19.5 ma-na 7 0.5 GÍN 3 GÚ 37.5 ma-na AN.NA 14.5 GÍN.TA KÙ.BI 15 ma-na 3 GÚ 15 ma-na AN.NA ku-nu-ku <gap> 22.5 ma-na a-na AN.NA qá-tim ta-dí-in 6 TÚG ša li-wi-tim 1.5 ma-na 7 0.5 GÍN it-bu-lu 1.5 ANŠE ṣa-lá-mì-im 0.5 ma-na 6 GÍN KÙ.BI₄ šu-nu 2.5 GÍN ú-nu-sú-nu 1 GÍN ú-ku-ul-ta-šu-nu ší-tí KÙ.BABBAR 3.33333 ma-na 1.5 GÍN ŠÀ.BA 0.33333 ma-na mu-sú-kà-ú,"\nSay to Imdilum, [X-x]-a and the creditor-tamkârum: thus\n(speak) PUSu-kén.\n3-I0 (Regarding) 1 [3 min]e of gold and 10 mines of silver that the creditor-tarnkârum has deposited for me, 1 mine\ndof gold at a rate of 8 â shekels (of silver) for 1 (shekel of gold),\nits price is 8 â mines (of silver), 3 mina of gold at the rate\ndof 7 s shekels (of silver) for 1 (shekel of gold), its price is 2\nmines 3 3 shekels (of silver)a. In total 21 mines 3 3 shekels of silver including the 10 mines.","BIN 4, 30",142,letter
80e6fa29-8815-9d17-8603-ae1506ad8775,a-na im-dí-lim qí-bi₄-ma um-ma ú-sà-num ù a-du-ma i-na 54 TÚG.ḪI-tí ša i-dí-{d}IŠKUR a-na en-um-a-šur e-zi-bu ŠÀ.BA 49 TÚG.ḪI-tí a-na a-du ú 5 TÚG.ḪI-tí i li-bi-šu um-ma šu-ut-ma 4 TÚG.ḪI-tí a-na-ku al-qé 1 TÚG i-dí-{d}IŠKUR il₅-qé a-na ma-lá té-er-tí-kà en-um-a-šur ù il₅-šu-ba-ni ni-iṣ-ba-at-ma um-ma en-um-a-šur-ma a-dí <big_gap> ša-áp-tim i-ma-qú-tù 1 GÍN KÙ.BABBAR ú-šé-ba-al mì-ma i ṣú-ba-tí-kà lá il₅-qé qá-tám ší-tí TÚG.ḪI.A ší-mu la-šu iš-tí ú-sà-nim a-na bu-ru-uš-ḫa-dum e-ra-áb PUZUR₄.DINGIR a-mì-ša-am ḫa-ra-šu a-dí ša-<gap> <big_gap> iš-tí <big_gap>,"\nTell Imdilum: thus (speak) Usânum and Addu.\n3-9Of the 54 fabrics that Iddin-Adad left in Ennum-\nAššur, (there are) 49 fabrics for Addu and 5 fabrics are in his charge. I [1] (said) this: “I [took] 4 fabrics, Iddin-\nAdad took one fabric. »\n10— 6According to your instructions [we] seized [Enn]um-\nAššur and 11]ušu-bâni, and Ennum-Aššur (said) this [this]: ""When [...] wool arrives, I will send every shekel of its\nmoney. »\n16-2411 didn't take anything from your purchases214. (For) a part\n(corresponding) to the rest of the fabrics, there is no market possibility. I will go to Burušhattum with Usânum.\nPuzur-ili travels there, as long as [... ] (gap)\nBIBLIOGRAPHY: This text is edited by Mr. ICHISAR, Imdilum,\np. 319. 11. 18-21 are translated by K. R. VEENHOF,\nAOATT, p. 376.\n","CCT 4, 44a",143,letter
9f868ebe-6392-cf33-c6c6-5d9bc2297825,um-ma ša-lim-a-ḫu-um-ma a-na pu-šu-ke-en₆ qí-bi-ma ta-áš-pu-ra-am um-ma a-ta-ma AN.NA ša šé-ep ku-za-ri ki-ma e-ru-ba-ni a-na pu-ru-uš-ḫa-tim uš-té-bi₄-il₅-šu a-na 5 u₄-me a-na KÙ.BABBAR a-da-ga-al i-na u₄-mì-im ša ṭup-pì ta-ša-me-ú ša 45 ma-na KÙ.BABBAR AN.NA a-na ba-ri-ni ša-a-ma KÙ.BABBAR-áp-kà li-be-i-el AN.NA áš-a-ma PUZUR₄-a-šùr i-ra-de₈-a-ku-nu-tí a-ṣé-er KÙ.BABBAR ša šé-ep ku-za-ri ù ša DUMU a-šùr-i-dí ša ta-qí-pá-ni i pá-nim-ma wa-ṣí-e-em šé-bi-lá-nim i-na ṭup-pì-kà ki-ma dan-a-šùr e-ru-ba-ni a-na-ku-ma a-na pu-ru-uš-ḫa-tim šé-pì-a a-da-an-ma lu-qú-tám lu i-a-tám lu ku-a-tám u-za-kà-ma i šé-pì-a ú-ba-lá-kum e-zi-ib ša ba-ri-ni AN.NA ù TÚG.ḪI.A lu ša šé-ep dan-a-šùr lu ša šé-ep ku-lu-ma-a ú i-dí-sú-en₆ i šé-pì-kà a-ḫi a-ta KÙ.BABBAR mì-ma lá té-zi-ba-am ma-lá i-na ba-áb a-bu-lim lá a-ba-šu lu šu-um-kà qá-tí ki-ma pá-ni-a-tí-ma a É kà-ri-im i-ta-dí-a-ma i-na ni-kà-sí mì-ma lá a-na-pá-al,"\nThus (speak) Salim-ahum: tell Pûšu-kén.\n3-13You wrote this to me: “When the tin from Kusàru's transport arrived, I sent it to Burušhattum. I expect the money in 5 days. The day you read my tablet, buy tin worth 45 silver mines for our common capital and let your money be controlled. »\n13-25I bought some tin and Puzur-Aššur is bringing it to you. In addition to the money for Kusàru's transportation and that of Aššur-idi's son that you entrusted (to a merchant), send some to me by the next messenger. According to your\n214. L. 17: i-sI-<a>-ma-ti-kà: there they-/qé.","CCT 2, 1",144,letter
2b421d8a-e794-c07a-d4b0-c0840387263f,a-na i-dí-a-bi₄-im ù ku-lu-ma-a qí-bi-ma um-ma PUZUR₄-a-šur-ma 3 i-lá-tum 5 GÚ URUDU ma-sí-am šu-qúl-ta-ší-na ku-nu-ki-a kà-ni-ší-ú na-áš-ú-ni-ku-nu-tí 6 GÍN KÙ.BABBAR ig-ri-šu-nu dí-na-šu-nu-tí ù ṣú-ḫa-ri ša-ḫi-za-ma ak-lam lu-ša-ki-lu-šu-nu šu-ma AN.NA-ki a-dí-ni lá ta-bu-kà-nim a-na kà-ni-ší-e dí-na iš-tí sí-ki-im li-ši-ú-nim 5 GÍN KÙ.BABBAR ig-ri AN.NA dí-na-šu-nu-tí ù {d}UTU-tap-pá-i iš-tí-šu-nu li-tal-kam URUDU a-na-kam-ma wa-qar URUDU lu pá-ni-um lu wa-ar-ki-um a-dí a-lá-ki-a li-ib-ší,"\nSay [to] Iddin-abum and Kulumâ,ya: thus (speak) Puzur-\nAššur.\n4-11,- the people of Kaniš bring you under my seal\n3 packages of refined copper weighing 5 talents. Give them 6 silver articles for their wages, and teach the servants to serve them food. 12-19If it is tin, then give it to the people of Kaniš. Let them bring it to me by means of a sikkuma transport. Give them a salary of 5 shekels of silver (for transporting) the tin, and let Samaš-tappâ i come with them. 19-23 Copper is expensive here; that the copper from the previous (transport) and future (transport) remains available until my arrival. Until now you have not shipped my","CCT 2, 40a",145,letter
b4626e98-a9a0-f3fc-e719-b3faf83d7e8f,a-na ša-lim-a-ḫi-im qí-bi₄-ma um-ma la-qé-pu-um ú ì-lí-a-lúm-ma 6 GÚ 30 ma-na AN.NA ku-nu-ki 20 TÚG šu-ru-tum qá-dí ša li-wi-tim 85 {TÚG}ku-ta-ni ša a-na ì-lí-áš-ra-ni ta-dí-nu ŠÀ.BA 4.25 {TÚG}ku-ta-ni ù šu-ra-am ni-is-ḫa-tim il₅-qé-ú 2 GÍN KÙ.BABBAR i-pu-lu 8 {TÚG}ku-ta-ni iš-ra-tí-kà É.GAL-lúm il₅-qé ù 2 GÍN KÙ.BABBAR ta-pu-ul ší-tí TÚG.ḪI-tí-kà 72.75 {TÚG}ku-ta-nu 1 TÚG šu-ra-am a-na iš-ra-tim il₅-qé-ú 3 GÍN KÙ.BABBAR i-pu-lu ší-tí šu-ru-tí-kà 18 TÚG qá-dí ša li-wi-tim i-na 6 GÚ 30 ma-na AN.NA-ki-kà 12 ma-na AN.NA ni-is-ḫa-tim il₅-qé-ú 9.66666 ma-na mu-ṭá-ú 6.33333 ma-na AN.NA {d}NIN.ŠUBUR-ba-ni il₅-qé a-na-kam lá wa-ša-áb iš-tù 50 ma-na 5 GÍN AN.NA-ak qá-tí-šu 4 SÌLA re-eš₁₅-tám 0.33333 ma-na AN.NA ù 5 GÍN KÙ.BABBAR ša a-na a-bi-tí-ba-an tù-šé-bi₄-lá-šu-ni gám-ru 9 ma-na AN.NA a-na ì-lí-áš-ra-ni ni-pu-ul ší-tí AN.NA-ki-kà 5 GÚ 53 ma-na AN.NA ŠÀ.BA 3 GÚ LÁ 1 ma-na AN.NA 7 GÍN.TA 20 {TÚG}ku-ta-ni 0.5 ma-na.TA 10 TÚG šu-ru-tum 10 5 GÍN.TA ŠU.NÍGIN KÙ.BABBAR-pì-kà 38 ma-na 4.25 GÍN PUZUR₄-a-na DUMU e-lá-lí i-qí-ip ŠÀ.BA 28 ma-na a-na 50 ḫa-am-ša-tim i-ša-qal 10 ma-na 4.25 GÍN a-na 45 ḫa-am-ša-tim i-ša-qal 2 GÚ 14 ma-na 10 GÍN AN.NA 7 GÍN.TA 20 {TÚG}ku-ta-ni 0.5 ma-na.TA 4 TÚG šu-ru-tim 15 GÍN.TA 1 ANŠE ṣa-la-mu-um ki-ma 0.5 ma-na a-na 30.66666 ma-na KÙ.BABBAR a-na 47 ḫa-am-ša-tim i-dí-a-ba-am DUMU i-dí-in-IŠTAR i-qí-ip u₄-mu-šu-nu ITU.KAM ša ke-na-tim li-mu-um šu-da-a DUMU en-na-nim 8 {TÚG}ku-ta-ni ú 3 TÚG šu-ru-tim i-dí-in-ni-a-tí 5 {TÚG}ku-ta-ni wa-at-ru-tim É.GAL-lúm a-na ší-mì-im il₅-qé-ma 1.66666 ma-na i-na ni-kà-sí ni-ša-kà-an ki-ma 2 {TÚG}ku-ta-ni 7.5 GÍN LÁ 6.5 ŠE KÙ.KI ù 5 GÍN KÙ.BABBAR i-dí-in-ni-a-tí ší-tí {TÚG}ku-ta-ni-kà 17 TÚG ù 1 TÚG šu-ru-um KÙ.BABBAR-áp-šu-nu 0.33333 ma-na.TA ù 10 GÍN KÙ.BABBAR ša šu-ri-im 5.83333 ma-na ší-ti AN.NA-ki-kà 40 ma-na LÁ 10 GÍN KÙ.BABBAR-áp-šu 5 ma-na lu ša ší-tí {TÚG}ku-ta-ni ù šu-ri-im lu ša ší-tí AN.NA-ki-kà 10.83333 ma-na KÙ.BABBAR ṣa-ru-pá-am i li-bi₄ ì-lí-áš-ra-ni ta-dí-in ṭup-pu-šu ša 10.33333 ma-na KÙ.BABBAR ú a-ḫa-ma ša 0.5 ma-na KÙ.BABBAR la-pì-it ITU.1.KAM ku-zal-li li-mu-um šu-da-a DUMU e-na-nim 1.5 GÍN.TA i-na ITU.1.KAM a-na 1 ma-na-im ú-ṣa-áb 5 ANŠE.ḪI.A ša šé-ep ì-lí-áš-ra-ni me-tù,"\nTell Salim-ahum: thus (speak) Laqepum and lli-\nâ,LUM.\n3-6 (11 were) 6 talents, 30 mines of sealed tin, 20\ne serum-cloths including those for packaging, 85-kutd-\nnum-cloths which you gave to Ili-asranni.\n6-14Thereupon they took as entrance feesa 4 kutdnum-cloths and 1 (serum-cloth) and they refunded 2 silver items. The palace took 8 kutdnum cloths (corresponding to) your tithe, and you compensated 2 shekels of silver. The rest of your fabrics (amount to) 72 4 (fabrics)-k[utidnum. They\ntook 1 serum cloth for the tithe (and) they compensated\n3 shekels of silver. The rest of your (stuff)-serum (amounts to)\n18 cloths including those of packaging.\n""'Of the 6 talents 30 mines of your tin, they took\n12 tin mines in entry fees, (there are) 9 3 mines of\nlosses, llabrat-bâni took 6 s tin mines (but) it is\nnot here. From fact that the 50 mines 5 shekels of tin for his current expenses, the 4 liters (of oil) of good quality, the tin mine and the 5 shekels of silver that you made him take to Abidibanb were spent, we compensated 9 mines of tin in Ili-asranni The rest of your tin (amounts to) 5 talents 53 mines. of tin.\n26-33Thereupon 2 talents 59 mines of tin at a rate of","BIN 4, 61",146,letter
